mlbam_id,player,season,level,sport_id,group,pre_debut_truncated,verdict,detail,pa,bf,g,woba,fip,native_rate,savings9,raa_mlb,wsb,rep,pos_adj,age_years,base_war,age_credit_war,adj_war
687401,Joey Ortiz,2023,AAA,11,hitting,yes,scored,72 PA,72.0,0.0,16.0,0.375,,0.166,,0.5,0.2,2.5,0.4,2.4,0.355,0.249,0.604
687551,Drew Gilbert,2022,A,14,hitting,,insufficient_sample,22 PA (need 40),22.0,0.0,6.0,,,,,,,,,,0.0,0.0,0.0
687551,Drew Gilbert,2022,ROK,16,hitting,,insufficient_sample,17 PA (need 40),17.0,0.0,4.0,,,,,,,,,,0.0,0.0,0.0
687551,Drew Gilbert,2023,AA,12,hitting,,scored,418 PA,418.0,0.0,95.0,0.353,,0.154,,-7.1,-0.3,14.3,-2.5,2.3,0.437,2.12,2.558
687551,Drew Gilbert,2023,A+,13,hitting,,scored,95 PA,95.0,0.0,21.0,0.463,,0.249,,2.2,0.5,3.2,-0.5,0.9,0.533,0.161,0.693
687551,Drew Gilbert,2024,AAA,11,hitting,,scored,247 PA,247.0,0.0,56.0,0.311,,0.115,,-6.7,0.1,8.4,-1.5,3.0,0.043,0.994,1.037
687551,Drew Gilbert,2024,A,14,hitting,,insufficient_sample,11 PA (need 40),11.0,0.0,3.0,,,,,,,,,,0.0,0.0,0.0
687551,Drew Gilbert,2024,ROK,16,hitting,,insufficient_sample,11 PA (need 40),11.0,0.0,3.0,,,,,,,,,,0.0,0.0,0.0
687551,Drew Gilbert,2025,AAA,11,hitting,yes,scored,381 PA,381.0,0.0,87.0,0.353,,0.151,,-0.1,-0.0,13.0,-2.3,2.7,1.059,1.368,2.428
687551,Drew Gilbert,2025,A,14,hitting,yes,insufficient_sample,27 PA (need 40),27.0,0.0,6.0,,,,,,,,,,0.0,0.0,0.0
687597,Jordan Beck,2022,A,14,hitting,,scored,52 PA,52.0,0.0,11.0,0.418,,0.216,,-0.5,0.0,1.8,-0.3,1.4,0.104,0.11,0.214
687597,Jordan Beck,2022,ROK,16,hitting,,scored,57 PA,57.0,0.0,15.0,0.381,,0.194,,-2.8,0.0,1.9,-0.4,-0.6,-0.12,-0.038,-0.158
687597,Jordan Beck,2023,AA,12,hitting,,scored,223 PA,223.0,0.0,50.0,0.33,,0.135,,-6.7,0.7,7.6,-1.3,2.9,0.031,1.407,1.438
687597,Jordan Beck,2023,A+,13,hitting,,scored,341 PA,341.0,0.0,76.0,0.398,,0.195,,-2.9,0.6,11.7,-2.0,1.5,0.731,0.932,1.663
687597,Jordan Beck,2024,AAA,11,hitting,yes,scored,121 PA,121.0,0.0,25.0,0.417,,0.203,,5.1,0.8,4.1,-0.6,3.0,0.932,0.487,1.419
687931,Carson Whisenhunt,2022,A,14,pitching,,insufficient_sample,20 BF (need 60),0.0,20.0,2.0,,,,,,,,,,0.0,0.0,0.0
687931,Carson Whisenhunt,2022,ROK,16,pitching,,insufficient_sample,10 BF (need 60),0.0,10.0,2.0,,,,,,,,,,0.0,0.0,0.0
687931,Carson Whisenhunt,2023,AA,12,pitching,,scored,"84 BF, 19.7 IP",0.0,84.0,6.0,,3.08,,1.46,-0.4,,2.9,,2.4,0.243,0.175,0.418
687931,Carson Whisenhunt,2023,A+,13,pitching,,scored,"94 BF, 25.3 IP",0.0,94.0,6.0,,2.48,,1.84,-2.1,,3.2,,1.0,0.111,0.158,0.269
687931,Carson Whisenhunt,2023,A,14,pitching,,insufficient_sample,57 BF (need 60),0.0,57.0,4.0,,,,,,,,,,0.0,0.0,0.0
687931,Carson Whisenhunt,2024,AAA,11,pitching,,scored,"476 BF, 104.7 IP",0.0,476.0,25.0,,4.47,,0.5,2.6,,16.3,,3.0,1.889,0.68,2.57
687931,Carson Whisenhunt,2024,A,14,pitching,,insufficient_sample,20 BF (need 60),0.0,20.0,2.0,,,,,,,,,,0.0,0.0,0.0
687931,Carson Whisenhunt,2025,AAA,11,pitching,yes,scored,"409 BF, 97.7 IP",0.0,409.0,18.0,,4.37,,0.55,1.7,,14.0,,2.8,1.568,0.585,2.153
688457,Gavin Cross,2022,A,14,hitting,,scored,123 PA,123.0,0.0,26.0,0.428,,0.224,,-0.6,-0.0,4.2,-0.7,1.2,0.297,0.227,0.524
688457,Gavin Cross,2022,ROK,16,hitting,,insufficient_sample,12 PA (need 40),12.0,0.0,3.0,,,,,,,,,,0.0,0.0,0.0
688457,Gavin Cross,2023,AA,12,hitting,,insufficient_sample,6 PA (need 40),6.0,0.0,2.0,,,,,,,,,,0.0,0.0,0.0
688457,Gavin Cross,2023,A+,13,hitting,,scored,407 PA,407.0,0.0,94.0,0.297,,0.112,,-23.3,2.0,13.9,-2.4,1.3,-0.986,0.977,-0.008
688457,Gavin Cross,2024,AA,12,hitting,,scored,436 PA,436.0,0.0,101.0,0.332,,0.14,,-9.5,3.5,14.9,-2.6,1.7,0.63,1.471,2.101
688457,Gavin Cross,2025,AA,12,hitting,,scored,507 PA,507.0,0.0,114.0,0.302,,0.114,,-20.6,1.7,17.3,-3.0,0.8,-0.448,0.768,0.321
688457,Gavin Cross,2026,AAA,11,hitting,,scored,362 PA,362.0,0.0,93.0,0.314,,0.118,,-9.5,1.7,12.4,-2.4,2.3,0.209,1.126,1.336
689672,Drew Thorpe,2023,AA,12,pitching,,scored,"110 BF, 30.3 IP",0.0,110.0,5.0,,2.36,,2.18,1.0,,3.8,,2.3,0.472,0.264,0.736
689672,Drew Thorpe,2023,A+,13,pitching,,scored,"426 BF, 109.0 IP",0.0,426.0,18.0,,3.2,,1.13,-14.1,,14.6,,0.9,0.05,0.642,0.692
689672,Drew Thorpe,2024,AA,12,pitching,yes,scored,"224 BF, 60.0 IP",0.0,224.0,11.0,,3.0,,0.94,-5.1,,7.7,,1.3,0.254,0.302,0.556
690291,Jace Jung,2022,A+,13,hitting,,scored,134 PA,134.0,0.0,30.0,0.321,,0.132,,-5.1,0.1,4.6,0.5,1.9,0.008,0.468,0.476
690291,Jace Jung,2023,AA,12,hitting,,scored,209 PA,209.0,0.0,47.0,0.397,,0.191,,1.7,0.0,7.1,0.7,2.3,0.959,1.069,2.028
690291,Jace Jung,2023,A+,13,hitting,,scored,366 PA,366.0,0.0,81.0,0.364,,0.167,,-9.2,0.3,12.5,1.2,0.9,0.486,0.631,1.118
690291,Jace Jung,2024,AAA,11,hitting,yes,scored,415 PA,415.0,0.0,91.0,0.361,,0.157,,2.3,-0.3,14.2,1.4,3.0,1.756,1.671,3.426
690291,Jace Jung,2024,A,14,hitting,yes,insufficient_sample,15 PA (need 40),15.0,0.0,4.0,,,,,,,,,,0.0,0.0,0.0
690953,Mick Abel,2021,A,14,pitching,,scored,"189 BF, 44.7 IP",0.0,189.0,14.0,,4.69,,-0.06,-9.8,,6.5,,2.7,-0.332,0.657,0.325
690953,Mick Abel,2022,AA,12,pitching,,scored,"99 BF, 23.0 IP",0.0,99.0,5.0,,5.87,,-1.19,-4.1,,3.4,,3.0,-0.07,0.261,0.191
690953,Mick Abel,2022,A+,13,pitching,,scored,"372 BF, 85.3 IP",0.0,372.0,18.0,,3.62,,0.7,-10.1,,12.7,,2.7,0.261,1.502,1.763
690953,Mick Abel,2023,AAA,11,pitching,,insufficient_sample,24 BF (need 60),0.0,24.0,1.0,,,,,,,,,,0.0,0.0,0.0
690953,Mick Abel,2023,AA,12,pitching,,scored,"458 BF, 108.7 IP",0.0,458.0,22.0,,4.81,,-0.27,-16.7,,15.6,,3.0,-0.101,1.232,1.131
690953,Mick Abel,2024,AAA,11,pitching,,scored,"515 BF, 108.7 IP",0.0,515.0,24.0,,5.55,,-0.59,-7.5,,17.6,,3.0,1.012,0.706,1.719
690953,Mick Abel,2025,AAA,11,pitching,yes,scored,"192 BF, 46.3 IP",0.0,192.0,8.0,,3.86,,1.06,2.9,,6.6,,3.0,0.942,0.301,1.244
690986,Kyle Harrison,2021,A,14,pitching,,scored,"440 BF, 98.7 IP",0.0,440.0,23.0,,3.23,,1.41,-13.7,,15.0,,2.7,0.132,1.442,1.574
690986,Kyle Harrison,2022,AA,12,pitching,,scored,"349 BF, 84.0 IP",0.0,349.0,18.0,,3.89,,0.79,-2.3,,11.9,,3.0,0.96,0.952,1.912
690986,Kyle Harrison,2022,A+,13,pitching,,scored,"118 BF, 29.0 IP",0.0,118.0,7.0,,1.54,,2.78,0.5,,4.0,,2.7,0.449,0.508,0.956
690986,Kyle Harrison,2023,AAA,11,pitching,yes,scored,"295 BF, 65.7 IP",0.0,295.0,20.0,,4.89,,0.45,1.9,,10.1,,3.0,1.199,0.427,1.625
690986,Kyle Harrison,2023,ROK,16,pitching,yes,insufficient_sample,6 BF (need 60),0.0,6.0,1.0,,,,,,,,,,0.0,0.0,0.0
690987,Robert Hassell III,2021,A+,13,hitting,,scored,87 PA,87.0,0.0,18.0,0.302,,0.118,,-4.6,0.3,3.0,-0.5,3.0,-0.17,0.517,0.347
690987,Robert Hassell III,2021,A,14,hitting,,scored,429 PA,429.0,0.0,92.0,0.39,,0.194,,-11.1,1.8,14.7,-2.4,2.7,0.298,1.834,2.132
690987,Robert Hassell III,2022,AA,12,hitting,,scored,122 PA,122.0,0.0,27.0,0.278,,0.091,,-6.4,0.1,4.2,-0.7,3.0,-0.281,0.826,0.544
690987,Robert Hassell III,2022,A+,13,hitting,,scored,391 PA,391.0,0.0,85.0,0.353,,0.158,,-8.9,2.0,13.4,-2.2,2.7,0.418,1.998,2.416
690987,Robert Hassell III,2023,AA,12,hitting,,scored,476 PA,476.0,0.0,106.0,0.289,,0.101,,-25.2,0.4,16.3,-2.7,3.0,-1.131,3.159,2.029
690987,Robert Hassell III,2023,A,14,hitting,,scored,69 PA,69.0,0.0,15.0,0.321,,0.136,,-3.8,0.2,2.4,-0.4,0.7,-0.165,0.075,-0.09
690987,Robert Hassell III,2024,AAA,11,hitting,,scored,69 PA,69.0,0.0,17.0,0.163,,-0.007,,-8.5,0.5,2.4,-0.4,3.0,-0.609,0.278,-0.331
690987,Robert Hassell III,2024,AA,12,hitting,,scored,264 PA,264.0,0.0,60.0,0.324,,0.133,,-7.0,0.5,9.0,-1.6,2.2,0.103,1.153,1.256
690987,Robert Hassell III,2024,A+,13,hitting,,insufficient_sample,29 PA (need 40),29.0,0.0,8.0,,,,,,,,,,0.0,0.0,0.0
690987,Robert Hassell III,2025,AAA,11,hitting,yes,scored,175 PA,175.0,0.0,43.0,0.323,,0.126,,-3.5,1.1,6.0,-1.1,3.0,0.244,0.698,0.942
690990,Cade Horton,2023,AA,12,pitching,,scored,"109 BF, 27.0 IP",0.0,109.0,6.0,,2.41,,2.13,0.8,,3.7,,3.0,0.448,0.306,0.754
690990,Cade Horton,2023,A+,13,pitching,,scored,"185 BF, 47.0 IP",0.0,185.0,11.0,,3.35,,0.97,-6.5,,6.3,,1.8,-0.021,0.545,0.524
690990,Cade Horton,2023,A,14,pitching,,insufficient_sample,55 BF (need 60),0.0,55.0,4.0,,,,,,,,,,0.0,0.0,0.0
690990,Cade Horton,2024,AAA,11,pitching,,scored,"81 BF, 18.0 IP",0.0,81.0,5.0,,5.93,,-0.96,-1.8,,2.8,,3.0,0.095,0.117,0.212
690990,Cade Horton,2024,AA,12,pitching,,scored,"62 BF, 16.3 IP",0.0,62.0,4.0,,2.87,,1.06,-1.2,,2.1,,2.2,0.088,0.137,0.225
690990,Cade Horton,2025,AAA,11,pitching,yes,scored,"108 BF, 29.0 IP",0.0,108.0,6.0,,3.71,,1.21,2.2,,3.7,,3.0,0.585,0.189,0.774
690993,Colt Keith,2021,A+,13,hitting,,scored,76 PA,76.0,0.0,18.0,0.23,,0.058,,-6.6,0.0,2.6,0.3,3.0,-0.376,0.452,0.076
690993,Colt Keith,2021,A,14,hitting,,scored,181 PA,181.0,0.0,44.0,0.382,,0.188,,-5.2,0.2,6.2,0.7,2.7,0.181,0.773,0.955
690993,Colt Keith,2021,ROK,16,hitting,,insufficient_sample,13 PA (need 40),13.0,0.0,3.0,,,,,,,,,,0.0,0.0,0.0
690993,Colt Keith,2022,A+,13,hitting,,scored,216 PA,216.0,0.0,48.0,0.388,,0.187,,-1.3,0.5,7.4,0.7,2.7,0.728,1.102,1.831
690993,Colt Keith,2023,AAA,11,hitting,,scored,301 PA,301.0,0.0,67.0,0.377,,0.168,,2.6,-0.2,10.3,1.0,3.0,1.38,1.275,2.656
690993,Colt Keith,2023,AA,12,hitting,,scored,276 PA,276.0,0.0,59.0,0.411,,0.203,,4.4,-0.0,9.4,0.9,3.0,1.477,1.832,3.309
691006,Kevin Parada,2022,A,14,hitting,,scored,41 PA,41.0,0.0,10.0,0.396,,0.197,,-0.7,-0.2,1.4,0.8,1.7,0.125,0.105,0.23
691006,Kevin Parada,2022,ROK,16,hitting,,insufficient_sample,14 PA (need 40),14.0,0.0,3.0,,,,,,,,,,0.0,0.0,0.0
691006,Kevin Parada,2023,AA,12,hitting,,scored,60 PA,60.0,0.0,14.0,0.274,,0.089,,-3.7,0.0,2.0,1.1,3.0,-0.056,0.398,0.342
691006,Kevin Parada,2023,A+,13,hitting,,scored,382 PA,382.0,0.0,87.0,0.341,,0.148,,-13.8,-0.4,13.1,6.7,1.8,0.557,1.252,1.809
691006,Kevin Parada,2023,A,14,hitting,,insufficient_sample,15 PA (need 40),15.0,0.0,4.0,,,,,,,,,,0.0,0.0,0.0
691006,Kevin Parada,2024,AA,12,hitting,,scored,454 PA,454.0,0.0,114.0,0.293,,0.108,,-19.8,-0.3,15.5,8.8,2.2,0.423,1.953,2.376
691006,Kevin Parada,2025,AAA,11,hitting,,scored,64 PA,64.0,0.0,16.0,0.257,,0.071,,-4.0,-0.0,2.2,1.2,3.0,-0.061,0.255,0.194
691006,Kevin Parada,2025,AA,12,hitting,,scored,360 PA,360.0,0.0,92.0,0.325,,0.133,,-9.9,0.5,12.3,7.1,1.2,1.006,0.876,1.882
691006,Kevin Parada,2026,AAA,11,hitting,,scored,84 PA,84.0,0.0,24.0,0.349,,0.148,,-0.3,0.2,2.9,1.9,2.8,0.457,0.315,0.772
691006,Kevin Parada,2026,AA,12,hitting,,scored,190 PA,190.0,0.0,46.0,0.235,,0.059,,-15.0,0.8,6.5,3.5,0.3,-0.414,0.142,-0.272
691011,Drew Romo,2021,A,14,hitting,,scored,339 PA,339.0,0.0,79.0,0.336,,0.15,,-16.2,1.0,11.6,6.1,2.7,0.258,1.47,1.728
691011,Drew Romo,2022,A+,13,hitting,,scored,420 PA,420.0,0.0,101.0,0.304,,0.117,,-19.4,1.4,14.3,7.8,2.8,0.411,2.176,2.587
691011,Drew Romo,2023,AAA,11,hitting,,insufficient_sample,18 PA (need 40),18.0,0.0,4.0,,,,,,,,,,0.0,0.0,0.0
691011,Drew Romo,2023,AA,12,hitting,,scored,368 PA,368.0,0.0,91.0,0.321,,0.128,,-12.8,-1.1,12.6,7.0,3.0,0.571,2.442,3.013
691011,Drew Romo,2024,AAA,11,hitting,yes,scored,370 PA,370.0,0.0,85.0,0.357,,0.153,,0.9,0.1,12.6,6.6,3.0,2.026,1.49,3.516
691016,Tyler Soderstrom,2021,A,14,hitting,,scored,254 PA,254.0,0.0,57.0,0.405,,0.207,,-5.0,-0.0,8.7,4.4,3.0,0.805,1.198,2.002
691016,Tyler Soderstrom,2022,AAA,11,hitting,,insufficient_sample,38 PA (need 40),38.0,0.0,9.0,,,,,,,,,,0.0,0.0,0.0
691016,Tyler Soderstrom,2022,AA,12,hitting,,scored,147 PA,147.0,0.0,36.0,0.345,,0.147,,-2.2,-0.3,5.0,2.8,3.0,0.536,0.995,1.531
691016,Tyler Soderstrom,2022,A+,13,hitting,,scored,371 PA,371.0,0.0,89.0,0.353,,0.158,,-8.5,0.0,12.7,6.9,3.0,1.109,2.087,3.197
691016,Tyler Soderstrom,2023,AAA,11,hitting,yes,scored,304 PA,304.0,0.0,69.0,0.349,,0.144,,-2.8,0.2,10.4,5.3,3.0,1.31,1.288,2.598
691019,Kyle Teel,2023,AA,12,hitting,,insufficient_sample,39 PA (need 40),39.0,0.0,9.0,,,,,,,,,,0.0,0.0,0.0
691019,Kyle Teel,2023,A+,13,hitting,,scored,66 PA,66.0,0.0,14.0,0.416,,0.21,,0.0,0.1,2.3,1.1,2.3,0.346,0.283,0.628
691019,Kyle Teel,2023,ROK,16,hitting,,insufficient_sample,9 PA (need 40),9.0,0.0,3.0,,,,,,,,,,0.0,0.0,0.0
691019,Kyle Teel,2024,AAA,11,hitting,,scored,123 PA,123.0,0.0,28.0,0.327,,0.129,,-2.1,0.5,4.2,2.2,3.0,0.477,0.495,0.972
691019,Kyle Teel,2024,AA,12,hitting,,scored,382 PA,382.0,0.0,84.0,0.37,,0.172,,-0.0,-0.2,13.1,6.5,2.7,1.934,2.05,3.984
691019,Kyle Teel,2025,AAA,11,hitting,yes,scored,213 PA,213.0,0.0,50.0,0.384,,0.177,,4.2,0.8,7.3,3.9,3.0,1.611,0.849,2.46
691023,Jordan Walker,2021,A+,13,hitting,,scored,244 PA,244.0,0.0,55.0,0.355,,0.163,,-6.5,1.0,8.3,-1.4,3.0,0.141,1.45,1.59
691023,Jordan Walker,2021,A,14,hitting,,scored,122 PA,122.0,0.0,27.0,0.482,,0.271,,1.4,0.1,4.2,-0.7,3.0,0.497,0.581,1.078
691023,Jordan Walker,2022,AA,12,hitting,,scored,536 PA,536.0,0.0,119.0,0.384,,0.179,,3.9,1.6,18.3,-3.1,3.0,2.068,3.627,5.696
691026,Masyn Winn,2021,A+,13,hitting,,scored,154 PA,154.0,0.0,37.0,0.238,,0.065,,-12.8,1.1,5.3,1.7,3.0,-0.471,0.915,0.443
691026,Masyn Winn,2021,A,14,hitting,,scored,284 PA,284.0,0.0,61.0,0.337,,0.15,,-13.5,1.2,9.7,2.8,3.0,0.02,1.353,1.373
691026,Masyn Winn,2022,AA,12,hitting,,scored,403 PA,403.0,0.0,86.0,0.34,,0.142,,-7.1,2.4,13.8,4.0,3.0,1.302,2.727,4.029
691026,Masyn Winn,2022,A+,13,hitting,,scored,147 PA,147.0,0.0,33.0,0.407,,0.203,,0.5,1.7,5.0,1.5,3.0,0.877,0.827,1.704
691026,Masyn Winn,2023,AAA,11,hitting,yes,scored,498 PA,498.0,0.0,105.0,0.36,,0.153,,-1.2,2.0,17.0,4.9,3.0,2.269,2.11,4.38
691176,Jasson Domínguez,2021,A,14,hitting,,scored,214 PA,214.0,0.0,49.0,0.326,,0.141,,-11.1,0.1,7.3,-1.3,3.0,-0.495,1.019,0.524
691176,Jasson Domínguez,2021,ROK,16,hitting,,insufficient_sample,27 PA (need 40),27.0,0.0,7.0,,,,,,,,,,0.0,0.0,0.0
691176,Jasson Domínguez,2022,AA,12,hitting,,insufficient_sample,22 PA (need 40),22.0,0.0,5.0,,,,,,,,,,0.0,0.0,0.0
691176,Jasson Domínguez,2022,A+,13,hitting,,scored,184 PA,184.0,0.0,40.0,0.388,,0.188,,-1.0,1.7,6.3,-1.0,3.0,0.595,1.035,1.63
691176,Jasson Domínguez,2022,A,14,hitting,,scored,324 PA,324.0,0.0,75.0,0.356,,0.164,,-11.0,0.7,11.1,-1.9,3.0,-0.125,1.479,1.353
691176,Jasson Domínguez,2023,AAA,11,hitting,yes,insufficient_sample,37 PA (need 40),37.0,0.0,9.0,,,,,,,,,,0.0,0.0,0.0
691176,Jasson Domínguez,2023,AA,12,hitting,yes,scored,507 PA,507.0,0.0,109.0,0.343,,0.146,,-11.3,3.1,17.3,-2.8,3.0,0.626,3.365,3.991
691181,Emmanuel Rodriguez,2021,ROK,16,hitting,,scored,153 PA,153.0,0.0,37.0,0.369,,0.184,,-8.9,0.1,5.2,-1.0,2.3,-0.46,0.417,-0.043
691181,Emmanuel Rodriguez,2022,A,14,hitting,,scored,199 PA,199.0,0.0,47.0,0.447,,0.24,,0.6,0.1,6.8,-1.2,3.0,0.628,0.908,1.537
691181,Emmanuel Rodriguez,2023,A+,13,hitting,,scored,455 PA,455.0,0.0,99.0,0.377,,0.177,,-8.6,1.1,15.5,-2.6,3.0,0.551,2.554,3.105
691181,Emmanuel Rodriguez,2024,AAA,11,hitting,,insufficient_sample,30 PA (need 40),30.0,0.0,7.0,,,,,,,,,,0.0,0.0,0.0
691181,Emmanuel Rodriguez,2024,AA,12,hitting,,scored,167 PA,167.0,0.0,37.0,0.461,,0.247,,8.6,0.4,5.7,-1.0,3.0,1.371,0.993,2.364
691181,Emmanuel Rodriguez,2024,A,14,hitting,,insufficient_sample,4 PA (need 40),4.0,0.0,1.0,,,,,,,,,,0.0,0.0,0.0
691181,Emmanuel Rodriguez,2024,ROK,16,hitting,,insufficient_sample,8 PA (need 40),8.0,0.0,2.0,,,,,,,,,,0.0,0.0,0.0
691181,Emmanuel Rodriguez,2025,AAA,11,hitting,,scored,212 PA,212.0,0.0,52.0,0.383,,0.176,,4.1,0.4,7.2,-1.3,3.0,1.04,0.845,1.885
691181,Emmanuel Rodriguez,2025,A,14,hitting,,insufficient_sample,36 PA (need 40),36.0,0.0,8.0,,,,,,,,,,0.0,0.0,0.0
691181,Emmanuel Rodriguez,2025,ROK,16,hitting,,insufficient_sample,19 PA (need 40),19.0,0.0,5.0,,,,,,,,,,0.0,0.0,0.0
691181,Emmanuel Rodriguez,2026,AAA,11,hitting,,scored,108 PA,108.0,0.0,25.0,0.397,,0.188,,3.0,-0.2,3.7,-0.6,3.0,0.587,0.442,1.028
691181,Emmanuel Rodriguez,2026,A,14,hitting,,insufficient_sample,11 PA (need 40),11.0,0.0,3.0,,,,,,,,,,0.0,0.0,0.0
691182,Adael Amador,2021,ROK,16,hitting,,scored,200 PA,200.0,0.0,47.0,0.365,,0.181,,-11.9,-0.3,6.8,0.7,2.4,-0.46,0.573,0.113
691182,Adael Amador,2022,A,14,hitting,,scored,555 PA,555.0,0.0,115.0,0.379,,0.183,,-13.7,0.1,19.0,1.8,3.0,0.721,2.533,3.254
691182,Adael Amador,2023,AA,12,hitting,,scored,41 PA,41.0,0.0,10.0,0.221,,0.044,,-3.8,0.1,1.4,0.2,3.0,-0.207,0.272,0.065
691182,Adael Amador,2023,A+,13,hitting,,scored,259 PA,259.0,0.0,54.0,0.388,,0.187,,-3.5,0.4,8.8,0.8,3.0,0.661,1.454,2.115
691182,Adael Amador,2023,ROK,16,hitting,,insufficient_sample,22 PA (need 40),22.0,0.0,5.0,,,,,,,,,,0.0,0.0,0.0
691182,Adael Amador,2024,AA,12,hitting,yes,scored,209 PA,209.0,0.0,46.0,0.306,,0.118,,-7.7,2.2,7.1,0.7,3.0,0.235,1.243,1.478
691267,Alex Ramírez,2021,A,14,hitting,,scored,334 PA,334.0,0.0,76.0,0.313,,0.13,,-19.1,0.2,11.4,-2.0,3.0,-0.951,1.591,0.64
691267,Alex Ramírez,2022,A+,13,hitting,,scored,246 PA,246.0,0.0,54.0,0.328,,0.137,,-8.6,-1.2,8.4,-1.4,3.0,-0.276,1.384,1.108
691267,Alex Ramírez,2022,A,14,hitting,,scored,306 PA,306.0,0.0,67.0,0.349,,0.158,,-11.3,-0.1,10.5,-1.7,3.0,-0.272,1.396,1.125
691267,Alex Ramírez,2023,A+,13,hitting,,scored,521 PA,521.0,0.0,120.0,0.283,,0.1,,-33.4,1.0,17.8,-3.1,3.0,-1.773,2.924,1.152
691267,Alex Ramírez,2024,AA,12,hitting,,scored,542 PA,542.0,0.0,123.0,0.266,,0.085,,-31.9,3.2,18.5,-3.2,3.0,-1.338,3.224,1.886
691267,Alex Ramírez,2025,AA,12,hitting,,scored,191 PA,191.0,0.0,54.0,0.274,,0.091,,-10.8,1.3,6.5,-1.4,2.7,-0.435,1.007,0.572
691267,Alex Ramírez,2026,AA,12,hitting,,scored,412 PA,412.0,0.0,93.0,0.324,,0.133,,-11.8,2.8,14.1,-2.4,1.8,0.269,1.694,1.964
691406,Junior Caminero,2022,A,14,hitting,,scored,117 PA,117.0,0.0,26.0,0.371,,0.177,,-3.2,0.5,4.0,0.4,3.0,0.164,0.534,0.698
691406,Junior Caminero,2022,ROK,16,hitting,,scored,154 PA,154.0,0.0,36.0,0.386,,0.198,,-7.3,0.3,5.3,0.6,1.7,-0.11,0.303,0.193
691406,Junior Caminero,2023,AA,12,hitting,yes,scored,351 PA,351.0,0.0,81.0,0.39,,0.185,,1.4,-0.7,12.0,1.2,3.0,1.392,2.33,3.721
691406,Junior Caminero,2023,A+,13,hitting,yes,scored,159 PA,159.0,0.0,36.0,0.457,,0.244,,3.1,-0.0,5.4,0.6,3.0,0.912,0.892,1.805
691587,Eury Pérez,2021,A+,13,pitching,,scored,"83 BF, 22.0 IP",0.0,83.0,5.0,,5.34,,-0.76,-5.0,,2.8,,3.0,-0.215,0.425,0.21
691587,Eury Pérez,2021,A,14,pitching,,scored,"222 BF, 56.0 IP",0.0,222.0,15.0,,2.9,,1.73,-6.8,,7.6,,3.0,0.078,0.915,0.993
691587,Eury Pérez,2022,AA,12,pitching,,scored,"311 BF, 75.0 IP",0.0,311.0,17.0,,3.5,,1.18,0.1,,10.6,,3.0,1.075,0.85,1.925
691587,Eury Pérez,2022,A,14,pitching,,insufficient_sample,7 BF (need 60),0.0,7.0,1.0,,,,,,,,,,0.0,0.0,0.0
691587,Eury Pérez,2023,AA,12,pitching,yes,scored,"117 BF, 31.0 IP",0.0,117.0,6.0,,3.74,,0.8,-2.3,,4.0,,3.0,0.175,0.351,0.526
691620,Jeferson Quero,2021,ROK,16,hitting,,scored,83 PA,83.0,0.0,23.0,0.407,,0.217,,-3.9,-0.1,2.8,1.8,1.9,0.053,0.187,0.24
691620,Jeferson Quero,2022,A+,13,hitting,,scored,85 PA,85.0,0.0,20.0,0.364,,0.167,,-1.5,0.0,2.9,1.5,3.0,0.298,0.478,0.776
691620,Jeferson Quero,2022,A,14,hitting,,scored,320 PA,320.0,0.0,75.0,0.33,,0.143,,-14.2,0.6,10.9,5.8,2.9,0.31,1.393,1.703
691620,Jeferson Quero,2023,AA,12,hitting,,scored,381 PA,381.0,0.0,90.0,0.338,,0.142,,-9.7,0.7,13.0,6.9,3.0,1.091,2.529,3.619
691620,Jeferson Quero,2024,AAA,11,hitting,,insufficient_sample,1 PA (need 40),1.0,0.0,1.0,,,,,,,,,,0.0,0.0,0.0
691620,Jeferson Quero,2025,AAA,11,hitting,,scored,250 PA,250.0,0.0,58.0,0.325,,0.128,,-4.6,0.3,8.5,4.5,3.0,0.873,0.997,1.87
691620,Jeferson Quero,2025,ROK,16,hitting,,scored,44 PA,44.0,0.0,11.0,0.557,,0.34,,-0.1,0.0,1.5,0.8,-2.4,0.224,-0.132,0.091
691620,Jeferson Quero,2026,AAA,11,hitting,yes,insufficient_sample,4 PA (need 40),4.0,0.0,1.0,,,,,,,,,,0.0,0.0,0.0
691718,Pete Crow-Armstrong,2021,A,14,hitting,,insufficient_sample,32 PA (need 40),32.0,0.0,6.0,,,,,,,,,,0.0,0.0,0.0
691718,Pete Crow-Armstrong,2022,A+,13,hitting,,scored,288 PA,288.0,0.0,63.0,0.351,,0.157,,-6.8,0.5,9.8,-1.6,3.0,0.197,1.62,1.817
691718,Pete Crow-Armstrong,2022,A,14,hitting,,scored,183 PA,183.0,0.0,38.0,0.428,,0.224,,-0.8,0.5,6.3,-1.0,2.3,0.493,0.646,1.139
691718,Pete Crow-Armstrong,2023,AAA,11,hitting,yes,scored,158 PA,158.0,0.0,34.0,0.357,,0.151,,-0.6,0.9,5.4,-0.9,3.0,0.48,0.67,1.149
691718,Pete Crow-Armstrong,2023,AA,12,hitting,yes,scored,342 PA,342.0,0.0,73.0,0.382,,0.179,,-0.1,1.4,11.7,-1.9,3.0,1.115,2.27,3.385
